transaction_id,order_date,ship_date,customer_id,customer_age,gender,product_id,product_category,quantity,unit_price,discount_pct,city,state,payment_type,order_status,ingestion_date
382,2023-03-22,2023-04-01,CUST114189,65,Female,PROD13164,Electronics,6,-32.11654999072406,,San Diego,CA,UPI,Returned,2026-02-20
302,2023-08-21,2023-08-28,CUST118388,33,,PROD36252,Sports,2,,,Phoenix,AZ,COD,Returned,2026-02-20
368,2023-07-14,2023-07-17,CUST163213,,M,PROD32020,Electronics,0,-17.226237399860143,90.14,Houston,TX,,Delivered,2026-02-20
4,2025-11-23,2025-11-25,CUST149860,43,Male,PROD33716,Sports,0,,71.74,New York,NY,,Cancelled,2026-02-20
52,2025-02-26,2025-03-08,CUST146783,9,Female,PROD16264,Furniture,3,,70.24,New York,NY,Card,Delivered,2026-02-20
336,2023-11-19,2023-11-22,CUST115660,10,Male,PROD8879,Furniture,0,,60.48,New York,NY,Crypto,Cancelled,2026-02-20
84,2024-10-17,2024-10-18,CUST125112,8,,PROD21670,Furniture,0,112.61,,San Jose,CA,COD,Cancelled,2026-02-20
200,2024-02-02,2024-02-04,CUST109066,168,F,PROD4270,Furniture,3,-82.06694446530935,22.57,Los Angeles,CA,COD,Delivered,2026-02-20
57,2023-01-26,2023-02-01,CUST31769,47,,PROD17959,Furniture,-4,-51.0576663366219,6.28,San Antonio,TX,,Delivered,2026-02-20
402,2025-12-05,2025-12-05,CUST115366,,M,PROD40869,Sports,0,,5.87,Phoenix,AZ,Card,Cancelled,2026-02-20
185,2025-07-03,2025-07-04,CUST178746,52,,PROD22105,Furniture,0,,132.83,Dallas,TX,,Delivered,2026-02-20
398,2025-04-21,2025-04-27,CUST181396,-7,,PROD49725,Electronics,9,,,San Jose,CA,,Delivered,2026-02-20
407,2023-12-28,2024-01-05,CUST62326,143,Female,PROD14402,Fashion,5,,,San Diego,CA,,Returned,2026-02-20
433,2025-08-01,2025-08-06,CUST187312,70,M,PROD27805,Furniture,7,-62.76751779286519,121.84,Phoenix,AZ,,Delivered,2026-02-20
205,2024-06-30,2024-07-08,CUST113732,10,F,PROD12091,Grocery,0,-71.5361963261897,,Phoenix,AZ,COD,Returned,2026-02-20
263,2024-12-07,2024-12-16,CUST143455,,F,PROD3862,Grocery,5,-60.833609502134735,97.4,Houston,TX,COD,Cancelled,2026-02-20
360,2023-12-11,2023-12-10,CUST144645,35,M,PROD28870,Furniture,1,,13.29,Los Angeles,CA,,Delivered,2026-02-20
370,2023-05-20,2023-05-19,CUST109884,144,F,PROD43893,Grocery,0,-35.52021293006285,102.39,San Jose,CA,Card,Cancelled,2026-02-20
308,2024-12-17,2024-12-17,CUST115720,1,Female,PROD19890,Fashion,-1,-52.814002720450674,,San Diego,CA,Crypto,Cancelled,2026-02-20
436,2024-10-10,2024-10-18,CUST125021,125,M,PROD11876,Grocery,-4,,,San Diego,CA,,Returned,2026-02-20
279,2023-02-10,2023-02-15,CUST11726,175,,PROD32119,Furniture,8,1224.67,,San Antonio,TX,Card,Returned,2026-02-20
159,2025-09-19,2025-09-26,CUST125766,10,Male,PROD29907,Grocery,-3,22.27,70.05,Dallas,TX,UPI,Returned,2026-02-20
340,2023-11-22,2023-11-25,CUST14043,57,,PROD22377,Sports,0,,105.29,Los Angeles,CA,Crypto,Returned,2026-02-20
271,2024-08-20,2024-08-28,CUST80181,,Male,PROD1987,Grocery,-3,47.67,,San Antonio,TX,,Delivered,2026-02-20
425,2023-09-30,2023-10-07,CUST64400,57,M,PROD35838,Furniture,3,,128.72,Philadelphia,PA,Crypto,Delivered,2026-02-20
399,2023-10-06,2023-10-05,CUST36567,,Male,PROD47635,Furniture,7,-49.3662262076826,,New York,NY,,Returned,2026-02-20
398,2023-03-26,2023-03-30,CUST102609,,Female,PROD35698,Grocery,8,-51.82415889113008,,San Jose,CA,UPI,Delivered,2026-02-20
128,2023-03-22,2023-03-31,CUST81043,0,,PROD22713,Grocery,0,-94.46404561822675,32.24,Los Angeles,CA,Crypto,Returned,2026-02-20
397,2025-12-27,2026-01-04,CUST20394,31,F,PROD7011,Grocery,0,7.62,9.28,Chicago,IL,COD,Delivered,2026-02-20
58,2024-05-26,2024-05-23,CUST167007,5,F,PROD28439,Fashion,0,-58.024789522182765,42.44,Chicago,IL,UPI,Delivered,2026-02-20
182,2023-04-01,2023-03-30,CUST146059,,,PROD15271,Fashion,0,432.71,13.52,Phoenix,AZ,COD,Returned,2026-02-20
211,2023-07-04,2023-07-08,CUST98546,-6,F,PROD14630,Sports,-5,-54.5309464493873,29.32,Los Angeles,CA,Card,Returned,2026-02-20
266,2023-04-02,2023-04-06,CUST38403,,M,PROD8090,Electronics,10,1633.57,,Los Angeles,CA,COD,Delivered,2026-02-20
448,2025-03-16,2025-03-17,CUST78100,9,F,PROD33590,Furniture,-3,,107.52,Phoenix,AZ,Crypto,Delivered,2026-02-20
164,2024-02-16,2024-02-24,CUST41858,148,M,PROD46402,Fashion,2,42.53,6.29,San Antonio,TX,Crypto,Delivered,2026-02-20
344,2023-12-09,2023-12-07,CUST10194,,F,PROD20016,Fashion,0,-41.348157474998715,30.67,New York,NY,Crypto,Cancelled,2026-02-20
82,2023-10-04,2023-10-14,CUST162096,126,Female,PROD34795,Electronics,0,871.34,135.64,Houston,TX,,Delivered,2026-02-20
191,2024-08-01,2024-07-30,CUST88115,67,Male,PROD12698,Electronics,0,,124.12,Los Angeles,CA,,Cancelled,2026-02-20
353,2025-05-31,2025-05-30,CUST195497,181,Male,PROD47256,Electronics,5,540.51,42.12,New York,NY,,Cancelled,2026-02-20
449,2025-09-18,2025-09-16,CUST106310,134,F,PROD18668,Grocery,0,18.4,0.62,San Jose,CA,UPI,Delivered,2026-02-20
347,2023-11-10,2023-11-09,CUST47969,44,,PROD31174,Grocery,0,-15.258653705198762,92.08,San Jose,CA,,Delivered,2026-02-20
122,2024-03-21,2024-03-23,CUST30273,26,F,PROD29106,Furniture,0,,77.52,Dallas,TX,COD,Returned,2026-02-20
324,2025-10-08,2025-10-11,CUST102218,-2,F,PROD2948,Sports,1,-90.07455141496865,37.24,Dallas,TX,Crypto,Cancelled,2026-02-20
434,2025-03-28,2025-04-03,CUST186384,180,F,PROD24651,Fashion,-3,,88.01,Chicago,IL,Crypto,Delivered,2026-02-20
204,2025-10-30,2025-10-31,CUST183502,7,,PROD47187,Furniture,5,,35.45,San Diego,CA,Crypto,Returned,2026-02-20
429,2025-03-16,2025-03-14,CUST54104,,F,PROD37118,Sports,2,270.38,17.39,Los Angeles,CA,COD,Returned,2026-02-20
308,2023-06-06,2023-06-15,CUST121702,66,Male,PROD1622,Fashion,0,112.12,89.32,Philadelphia,PA,UPI,Cancelled,2026-02-20
398,2025-10-15,2025-10-13,CUST190209,-8,,PROD16146,Fashion,8,,80.39,Houston,TX,UPI,Delivered,2026-02-20
169,2023-11-17,2023-11-14,CUST174425,52,Male,PROD34509,Electronics,10,-92.81654793643114,,New York,NY,UPI,Delivered,2026-02-20
139,2025-06-09,2025-06-17,CUST33925,189,Male,PROD25261,Sports,-3,-77.92205703328474,,New York,NY,UPI,Delivered,2026-02-20
281,2024-08-09,2024-08-14,CUST160300,,M,PROD37897,Electronics,10,1678.94,47.68,Dallas,TX,COD,Delivered,2026-02-20
53,2025-11-26,2025-12-02,CUST167480,,Female,PROD2563,Sports,-5,31.37,114.45,San Jose,CA,,Cancelled,2026-02-20
7,2025-12-07,2025-12-09,CUST179848,55,M,PROD9260,Grocery,0,15.7,,San Antonio,TX,COD,Delivered,2026-02-20
230,2025-07-19,2025-07-28,CUST124048,,Female,PROD39061,Sports,0,-8.795043980504538,,Los Angeles,CA,Crypto,Returned,2026-02-20
284,2024-04-12,2024-04-19,CUST167006,,Female,PROD23043,Electronics,10,,,Phoenix,AZ,Card,Cancelled,2026-02-20
486,2025-06-30,2025-07-05,CUST89996,159,Male,PROD6902,Fashion,7,127.72,71.85,Houston,TX,Crypto,Delivered,2026-02-20
484,2024-11-24,2024-11-23,CUST116640,149,F,PROD10332,Sports,-3,,63.48,San Antonio,TX,COD,Delivered,2026-02-20
78,2025-10-04,2025-10-04,CUST98680,,M,PROD23368,Furniture,4,,23.27,Philadelphia,PA,Card,Delivered,2026-02-20
282,2025-05-15,2025-05-12,CUST95376,50,Female,PROD28177,Grocery,-5,-32.78424718836695,,San Jose,CA,Card,Returned,2026-02-20
34,2023-12-29,2024-01-08,CUST163756,32,Female,PROD659,Sports,-1,-94.00310318953363,33.39,Chicago,IL,Card,Cancelled,2026-02-20
366,2023-05-16,2023-05-13,CUST155397,,M,PROD45141,Grocery,-3,43.06,3.23,San Antonio,TX,UPI,Delivered,2026-02-20
184,2025-07-20,2025-07-25,CUST42051,156,Male,PROD6561,Electronics,0,,,San Antonio,TX,Card,Returned,2026-02-20
419,2025-03-14,2025-03-23,CUST163909,18,Female,PROD14581,Sports,0,,,Chicago,IL,Card,Returned,2026-02-20
35,2023-10-30,2023-11-03,CUST122023,58,,PROD3643,Furniture,4,,,Phoenix,AZ,COD,Delivered,2026-02-20
433,2024-03-23,2024-03-21,CUST24057,151,F,PROD36515,Electronics,5,-7.181506839049072,90.61,Dallas,TX,COD,Delivered,2026-02-20
440,2023-10-20,2023-10-23,CUST123265,43,M,PROD45063,Grocery,0,27.28,,Philadelphia,PA,Crypto,Returned,2026-02-20
458,2025-05-09,2025-05-16,CUST191054,132,Male,PROD8780,Fashion,6,313.6,,Chicago,IL,,Cancelled,2026-02-20
134,2023-10-14,2023-10-21,CUST53390,,Female,PROD42716,Grocery,9,4.71,43.61,Phoenix,AZ,UPI,Cancelled,2026-02-20
379,2024-08-21,2024-08-29,CUST85964,124,F,PROD36936,Electronics,0,,,San Antonio,TX,Crypto,Cancelled,2026-02-20
19,2023-10-21,2023-10-19,CUST102676,63,F,PROD46605,Electronics,0,-32.715880831499454,,Chicago,IL,Crypto,Cancelled,2026-02-20
179,2024-05-21,2024-05-26,CUST33398,33,M,PROD35366,Sports,-3,,,Houston,TX,UPI,Cancelled,2026-02-20
311,2025-12-23,2025-12-20,CUST12753,,F,PROD42890,Sports,8,-82.55546703980701,,San Jose,CA,Crypto,Returned,2026-02-20
184,2023-03-10,2023-03-13,CUST184634,156,Female,PROD37274,Sports,0,-40.14033730999088,100.99,New York,NY,Crypto,Delivered,2026-02-20
388,2024-09-07,2024-09-17,CUST62288,140,Male,PROD28331,Fashion,3,,29.57,Philadelphia,PA,UPI,Returned,2026-02-20
222,2023-01-04,2023-01-12,CUST10543,61,F,PROD46217,Fashion,0,-7.308906251958732,5.69,Houston,TX,Card,Returned,2026-02-20
373,2023-10-07,2023-10-14,CUST4573,,Male,PROD1279,Fashion,-2,,34.81,Phoenix,AZ,Card,Returned,2026-02-20
439,2023-10-14,2023-10-20,CUST152984,2,M,PROD7534,Sports,-5,-55.802291295007166,16.83,Dallas,TX,COD,Returned,2026-02-20
130,2023-11-12,2023-11-22,CUST47323,58,Female,PROD40248,Furniture,0,,,Houston,TX,Card,Returned,2026-02-20
191,2023-07-03,2023-07-10,CUST63154,55,,PROD41365,Sports,-4,-23.93421256356165,,Chicago,IL,Crypto,Cancelled,2026-02-20
383,2025-11-14,2025-11-20,CUST57883,23,M,PROD30992,Electronics,-5,-10.512374118044383,92.46,San Jose,CA,UPI,Delivered,2026-02-20
446,2023-04-29,2023-04-28,CUST45327,,F,PROD33315,Fashion,-4,-48.72342005269912,,San Antonio,TX,,Returned,2026-02-20
345,2025-11-12,2025-11-19,CUST155312,5,M,PROD18574,Sports,-1,,138.18,New York,NY,Card,Returned,2026-02-20
279,2023-09-25,2023-09-28,CUST32619,25,Male,PROD15149,Electronics,-5,-93.88466209039629,9.14,San Diego,CA,Card,Returned,2026-02-20
485,2024-04-08,2024-04-15,CUST20608,127,Male,PROD34761,Furniture,3,-11.375554745394986,,San Jose,CA,UPI,Returned,2026-02-20
34,2025-04-24,2025-04-22,CUST40328,44,Male,PROD22492,Grocery,3,-26.899398169375313,135.71,Phoenix,AZ,Card,Returned,2026-02-20
433,2024-03-19,2024-03-25,CUST188353,,,PROD19978,Furniture,9,814.18,,San Antonio,TX,,Returned,2026-02-20
367,2025-02-21,2025-03-02,CUST43537,167,,PROD19523,Grocery,4,,39.22,San Antonio,TX,UPI,Cancelled,2026-02-20
90,2025-11-30,2025-12-08,CUST25760,27,F,PROD15640,Fashion,-4,-97.58314469558698,36.41,San Antonio,TX,,Returned,2026-02-20
196,2025-07-11,2025-07-11,CUST193890,52,F,PROD8238,Sports,0,,22.88,Los Angeles,CA,Card,Returned,2026-02-20
315,2025-06-13,2025-06-13,CUST17345,1,Male,PROD7823,Electronics,7,-47.3598806748028,123.75,Houston,TX,Card,Delivered,2026-02-20
433,2023-01-17,2023-01-27,CUST139094,-9,,PROD7826,Furniture,-3,-43.87855005277033,,New York,NY,UPI,Returned,2026-02-20
83,2025-02-05,2025-02-15,CUST125921,-6,M,PROD47515,Fashion,0,,39.09,New York,NY,,Returned,2026-02-20
325,2023-04-22,2023-04-24,CUST193452,65,F,PROD6421,Fashion,-3,333.16,5.29,New York,NY,COD,Returned,2026-02-20
51,2023-08-11,2023-08-11,CUST176624,46,Male,PROD20175,Electronics,0,,49.01,New York,NY,Card,Returned,2026-02-20
38,2025-10-13,2025-10-10,CUST180215,149,F,PROD38750,Fashion,-1,,,Los Angeles,CA,COD,Cancelled,2026-02-20
206,2023-04-21,2023-04-20,CUST192939,163,Male,PROD11270,Fashion,-2,172.4,25.85,San Antonio,TX,Card,Cancelled,2026-02-20
319,2025-03-17,2025-03-14,CUST59711,1,,PROD20177,Fashion,0,,30.42,Chicago,IL,Card,Returned,2026-02-20
128,2024-02-14,2024-02-12,CUST194625,7,,PROD17252,Fashion,0,,113.37,Dallas,TX,UPI,Returned,2026-02-20
53,2023-08-27,2023-08-24,CUST103440,160,Male,PROD25063,Grocery,-4,8.63,22.73,San Jose,CA,,Cancelled,2026-02-20
412,2025-12-16,2025-12-17,CUST129217,187,M,PROD31184,Fashion,8,-87.5153550658508,,Los Angeles,CA,Crypto,Cancelled,2026-02-20
48,2023-04-19,2023-04-28,CUST123328,10,M,PROD1049,Grocery,10,-15.505176219585746,43.0,Los Angeles,CA,Card,Returned,2026-02-20
307,2025-11-06,2025-11-05,CUST3579,-5,Male,PROD37381,Furniture,-4,,87.33,New York,NY,Crypto,Cancelled,2026-02-20
269,2025-12-13,2025-12-20,CUST181735,147,F,PROD37866,Grocery,0,,17.3,Phoenix,AZ,,Cancelled,2026-02-20
306,2023-01-05,2023-01-09,CUST126986,130,M,PROD33604,Fashion,0,,8.69,San Diego,CA,COD,Delivered,2026-02-20
341,2025-10-23,2025-10-28,CUST120472,,Male,PROD30208,Sports,-5,-48.59750731798284,73.95,San Diego,CA,Crypto,Cancelled,2026-02-20
410,2025-03-18,2025-03-17,CUST11855,176,M,PROD10794,Electronics,0,1481.82,92.29,Philadelphia,PA,Crypto,Delivered,2026-02-20
204,2023-02-27,2023-02-24,CUST34246,120,Male,PROD30323,Sports,0,161.66,40.4,New York,NY,Crypto,Returned,2026-02-20
337,2023-08-06,2023-08-11,CUST44827,,F,PROD29304,Furniture,-1,365.98,,Philadelphia,PA,COD,Returned,2026-02-20
302,2023-07-24,2023-07-23,CUST142972,48,Male,PROD43434,Fashion,0,194.12,,Philadelphia,PA,Card,Cancelled,2026-02-20
287,2024-10-10,2024-10-12,CUST199441,22,,PROD43843,Grocery,-1,42.05,103.97,Los Angeles,CA,,Cancelled,2026-02-20
444,2025-04-20,2025-04-26,CUST156923,3,M,PROD11015,Sports,0,-8.243515319018465,73.45,Houston,TX,Crypto,Cancelled,2026-02-20
467,2025-06-25,2025-06-29,CUST26421,,F,PROD49087,Furniture,-2,-22.2970019797648,25.36,Houston,TX,,Delivered,2026-02-20
412,2025-08-10,2025-08-09,CUST157367,67,Male,PROD42142,Electronics,-5,,33.71,San Antonio,TX,Crypto,Cancelled,2026-02-20
492,2023-02-06,2023-02-07,CUST125639,-6,F,PROD32190,Fashion,0,-99.27965194975283,,San Diego,CA,Card,Returned,2026-02-20
267,2024-08-08,2024-08-05,CUST23603,26,Female,PROD36512,Fashion,-4,-98.33630327325959,,Houston,TX,Card,Returned,2026-02-20
460,2025-03-05,2025-03-08,CUST153628,167,Female,PROD19948,Electronics,-4,-21.170996684042507,,San Antonio,TX,Crypto,Cancelled,2026-02-20
468,2024-05-05,2024-05-09,CUST104942,-9,F,PROD43370,Sports,5,441.82,,New York,NY,Crypto,Delivered,2026-02-20
483,2025-10-15,2025-10-19,CUST71545,64,F,PROD41823,Fashion,3,,93.09,Chicago,IL,COD,Cancelled,2026-02-20
137,2024-02-06,2024-02-14,CUST1203,,F,PROD33208,Electronics,9,,,San Jose,CA,Crypto,Cancelled,2026-02-20
101,2025-10-29,2025-10-31,CUST229,,,PROD38343,Fashion,2,181.81,143.47,Los Angeles,CA,Crypto,Returned,2026-02-20
369,2023-09-22,2023-09-22,CUST159068,158,M,PROD47570,Fashion,8,481.46,119.24,San Diego,CA,,Cancelled,2026-02-20
368,2023-02-13,2023-02-16,CUST28114,8,,PROD31163,Grocery,7,29.86,,San Diego,CA,Crypto,Cancelled,2026-02-20
91,2024-07-25,2024-07-24,CUST59974,35,F,PROD7449,Furniture,0,,17.38,Philadelphia,PA,,Returned,2026-02-20
312,2025-07-15,2025-07-24,CUST34950,,M,PROD43318,Furniture,-1,1146.83,76.67,San Jose,CA,COD,Returned,2026-02-20
310,2025-12-05,2025-12-08,CUST138988,22,,PROD29930,Furniture,-4,-74.72275830525601,18.14,Houston,TX,UPI,Returned,2026-02-20
500,2025-06-27,2025-07-07,CUST195938,8,M,PROD4868,Electronics,-3,,26.39,San Jose,CA,UPI,Cancelled,2026-02-20
163,2025-09-20,2025-09-18,CUST63625,191,,PROD28220,Electronics,10,,99.0,San Diego,CA,,Returned,2026-02-20
421,2023-04-18,2023-04-28,CUST141637,,M,PROD26450,Furniture,0,,120.59,Phoenix,AZ,Card,Cancelled,2026-02-20
294,2025-07-30,2025-07-29,CUST145503,,M,PROD35594,Fashion,0,329.79,34.9,San Diego,CA,Card,Cancelled,2026-02-20
326,2025-02-19,2025-02-19,CUST66794,,,PROD34450,Electronics,0,,61.36,Los Angeles,CA,Card,Cancelled,2026-02-20
130,2024-06-25,2024-07-03,CUST52302,,F,PROD3408,Sports,-4,-52.91204021294842,37.23,San Antonio,TX,UPI,Cancelled,2026-02-20
231,2025-09-03,2025-09-08,CUST143293,47,Female,PROD31198,Furniture,-4,,,New York,NY,,Cancelled,2026-02-20
373,2024-06-27,2024-07-02,CUST38491,174,Male,PROD29829,Fashion,-3,,,Dallas,TX,,Returned,2026-02-20
394,2023-03-20,2023-03-27,CUST4391,57,M,PROD47387,Furniture,0,,,San Antonio,TX,COD,Cancelled,2026-02-20
440,2023-06-30,2023-07-08,CUST63537,199,Male,PROD40777,Electronics,7,,,Dallas,TX,Crypto,Returned,2026-02-20
298,2025-02-09,2025-02-09,CUST163612,26,Male,PROD5646,Grocery,0,39.25,37.22,San Diego,CA,UPI,Returned,2026-02-20
102,2023-07-24,2023-08-01,CUST104846,-1,,PROD27393,Grocery,-4,,138.97,Dallas,TX,COD,Cancelled,2026-02-20
82,2025-07-29,2025-08-07,CUST122729,-2,M,PROD30996,Electronics,0,1935.07,86.91,New York,NY,UPI,Cancelled,2026-02-20
447,2025-08-23,2025-08-31,CUST55432,6,F,PROD38318,Grocery,0,8.61,,Phoenix,AZ,COD,Returned,2026-02-20
257,2025-04-10,2025-04-18,CUST191612,3,Female,PROD23859,Fashion,6,-29.917065589614538,,Los Angeles,CA,UPI,Cancelled,2026-02-20
439,2025-01-20,2025-01-27,CUST149024,164,,PROD5964,Grocery,4,-89.82332785538622,147.17,Los Angeles,CA,COD,Delivered,2026-02-20
382,2025-09-13,2025-09-15,CUST118851,,M,PROD32279,Fashion,10,-18.24787065752097,,Los Angeles,CA,Crypto,Returned,2026-02-20
347,2023-06-02,2023-06-01,CUST102430,,Male,PROD3870,Grocery,-2,,32.14,Dallas,TX,Card,Delivered,2026-02-20
460,2024-02-19,2024-02-24,CUST159823,150,F,PROD17227,Sports,-3,-82.25762697034956,,San Antonio,TX,Crypto,Cancelled,2026-02-20
39,2023-07-26,2023-07-25,CUST348,,F,PROD13419,Furniture,7,-44.6497679594117,,Los Angeles,CA,COD,Delivered,2026-02-20
114,2025-05-08,2025-05-06,CUST175849,28,Male,PROD43401,Electronics,0,,83.01,Philadelphia,PA,Card,Returned,2026-02-20
1,2025-05-10,2025-05-20,CUST69500,139,Female,PROD31210,Electronics,0,,,Chicago,IL,UPI,Cancelled,2026-02-20
382,2024-01-12,2024-01-09,CUST113136,43,,PROD46737,Electronics,-2,1896.4,,San Diego,CA,Crypto,Returned,2026-02-20
55,2023-08-18,2023-08-19,CUST166671,,,PROD10010,Furniture,7,1260.92,27.82,San Jose,CA,,Cancelled,2026-02-20
61,2024-03-21,2024-03-31,CUST72089,131,,PROD27606,Furniture,0,,,San Antonio,TX,UPI,Cancelled,2026-02-20
301,2025-05-11,2025-05-10,CUST76696,3,M,PROD46156,Sports,8,,82.79,Dallas,TX,,Delivered,2026-02-20
355,2023-12-27,2024-01-04,CUST135951,149,Female,PROD21378,Fashion,-1,398.79,2.61,San Antonio,TX,UPI,Cancelled,2026-02-20
158,2025-08-07,2025-08-09,CUST96123,192,Male,PROD38523,Fashion,1,,,San Diego,CA,,Delivered,2026-02-20
166,2024-04-13,2024-04-19,CUST13079,33,F,PROD47305,Sports,0,-14.021138874785706,,Houston,TX,Crypto,Cancelled,2026-02-20
18,2024-12-21,2024-12-20,CUST115438,172,Male,PROD4599,Fashion,0,,116.07,Philadelphia,PA,,Returned,2026-02-20
283,2023-06-23,2023-06-29,CUST12299,123,M,PROD38920,Electronics,8,,,Los Angeles,CA,Card,Cancelled,2026-02-20
372,2023-06-04,2023-06-05,CUST33249,,F,PROD11569,Fashion,9,-4.477158735501009,45.32,Chicago,IL,UPI,Returned,2026-02-20
96,2025-03-15,2025-03-14,CUST173827,,,PROD38742,Grocery,6,,,Phoenix,AZ,COD,Cancelled,2026-02-20
251,2024-04-08,2024-04-14,CUST6889,58,Female,PROD10964,Electronics,0,,87.68,Los Angeles,CA,COD,Delivered,2026-02-20
453,2024-05-08,2024-05-07,CUST131814,30,F,PROD8760,Electronics,3,334.56,42.42,Philadelphia,PA,,Returned,2026-02-20
152,2024-10-30,2024-11-04,CUST95794,18,M,PROD11008,Furniture,-5,,,New York,NY,COD,Delivered,2026-02-20
428,2023-04-27,2023-04-27,CUST112165,157,M,PROD9970,Furniture,0,,143.37,Dallas,TX,Crypto,Cancelled,2026-02-20
112,2023-01-10,2023-01-13,CUST174853,151,,PROD20147,Sports,-2,-51.218174907699364,29.03,San Antonio,TX,COD,Cancelled,2026-02-20
6,2025-04-06,2025-04-08,CUST9312,144,Female,PROD1233,Furniture,-4,-22.66732389932856,,Chicago,IL,Crypto,Returned,2026-02-20
242,2024-03-24,2024-04-03,CUST23047,,M,PROD36200,Grocery,0,,81.82,San Jose,CA,UPI,Returned,2026-02-20
380,2025-11-26,2025-12-04,CUST144137,0,F,PROD258,Furniture,1,845.53,,Phoenix,AZ,COD,Returned,2026-02-20
437,2025-09-18,2025-09-19,CUST5067,-6,Male,PROD35924,Furniture,-2,1160.53,27.0,New York,NY,Crypto,Delivered,2026-02-20
35,2024-05-01,2024-05-03,CUST198535,171,F,PROD26350,Grocery,1,-53.23332455894021,34.34,Phoenix,AZ,COD,Cancelled,2026-02-20
146,2025-04-18,2025-04-20,CUST10357,,,PROD13240,Grocery,0,-82.60539966489625,,New York,NY,Crypto,Delivered,2026-02-20
441,2023-03-18,2023-03-22,CUST175847,66,Female,PROD37767,Sports,-5,,113.64,San Diego,CA,Card,Cancelled,2026-02-20
86,2023-01-07,2023-01-11,CUST175559,177,Female,PROD19919,Grocery,-5,,13.66,Dallas,TX,,Cancelled,2026-02-20
271,2024-10-01,2024-10-01,CUST125617,-6,M,PROD31944,Electronics,-3,867.78,,San Diego,CA,,Returned,2026-02-20
19,2023-04-04,2023-04-11,CUST179458,35,Male,PROD29140,Sports,7,,,Houston,TX,COD,Delivered,2026-02-20
292,2025-04-19,2025-04-28,CUST133085,168,Male,PROD4373,Fashion,0,401.4,,Phoenix,AZ,UPI,Delivered,2026-02-20
203,2024-10-25,2024-10-28,CUST154703,67,F,PROD14969,Fashion,-2,437.69,78.12,New York,NY,UPI,Delivered,2026-02-20
451,2025-11-13,2025-11-17,CUST124074,5,M,PROD42864,Furniture,-1,869.43,91.08,San Jose,CA,Card,Cancelled,2026-02-20
240,2024-12-15,2024-12-25,CUST99219,,Male,PROD26646,Sports,-4,-31.99484548660161,86.41,Dallas,TX,,Returned,2026-02-20
99,2025-05-04,2025-05-07,CUST179662,174,Female,PROD15882,Fashion,-1,-7.714659800927132,86.72,Los Angeles,CA,,Returned,2026-02-20
87,2025-01-14,2025-01-16,CUST153667,5,F,PROD14462,Grocery,-1,,128.83,San Jose,CA,UPI,Delivered,2026-02-20
152,2025-05-02,2025-05-03,CUST41902,188,Female,PROD7204,Electronics,0,-34.027933335222464,,San Diego,CA,Card,Cancelled,2026-02-20
81,2023-04-05,2023-04-09,CUST147832,65,Female,PROD14686,Grocery,0,-65.28037137434889,26.58,San Antonio,TX,UPI,Returned,2026-02-20
213,2023-11-09,2023-11-19,CUST164773,,Female,PROD36700,Sports,-5,476.39,12.65,San Jose,CA,Crypto,Cancelled,2026-02-20
346,2023-06-15,2023-06-16,CUST180897,41,Male,PROD29195,Sports,0,-47.682886096415174,,Los Angeles,CA,UPI,Cancelled,2026-02-20
285,2025-05-27,2025-05-30,CUST193494,-10,,PROD8721,Sports,0,-47.28587002685681,,Los Angeles,CA,COD,Returned,2026-02-20
63,2025-05-17,2025-05-25,CUST13724,59,Male,PROD21300,Fashion,1,-65.27956321640666,23.47,Dallas,TX,,Delivered,2026-02-20
368,2025-07-18,2025-07-17,CUST7472,50,Female,PROD29075,Furniture,2,,106.17,Los Angeles,CA,Card,Returned,2026-02-20
115,2025-09-12,2025-09-20,CUST178492,47,Male,PROD14010,Sports,-3,,,San Antonio,TX,,Delivered,2026-02-20
457,2024-09-30,2024-09-28,CUST139068,37,Female,PROD34247,Sports,-1,690.08,,San Jose,CA,Crypto,Returned,2026-02-20
238,2023-08-08,2023-08-05,CUST161734,31,M,PROD2367,Furniture,0,,45.89,Dallas,TX,COD,Returned,2026-02-20
188,2024-10-06,2024-10-15,CUST176077,20,M,PROD14750,Fashion,9,,,San Diego,CA,,Delivered,2026-02-20
476,2025-01-31,2025-02-07,CUST4072,179,,PROD26837,Furniture,5,,17.74,Chicago,IL,,Returned,2026-02-20
10,2023-07-10,2023-07-16,CUST85206,19,,PROD1646,Furniture,6,,117.27,Houston,TX,Crypto,Cancelled,2026-02-20
280,2023-06-05,2023-06-05,CUST6157,167,Male,PROD37388,Electronics,9,,46.48,San Jose,CA,Crypto,Cancelled,2026-02-20
220,2025-07-14,2025-07-14,CUST54290,59,Male,PROD42441,Furniture,4,,41.63,New York,NY,Card,Returned,2026-02-20
88,2024-03-30,2024-03-28,CUST20732,5,Female,PROD39877,Grocery,-1,,,Philadelphia,PA,UPI,Returned,2026-02-20
89,2025-08-23,2025-08-25,CUST160455,194,Female,PROD29283,Furniture,7,,,San Diego,CA,Card,Delivered,2026-02-20
254,2025-07-12,2025-07-14,CUST123513,48,Female,PROD33035,Sports,-2,,90.66,Phoenix,AZ,,Delivered,2026-02-20
154,2023-10-24,2023-10-29,CUST126962,,Female,PROD114,Electronics,-4,-74.65146860496748,140.73,San Jose,CA,Crypto,Delivered,2026-02-20
